TITLE_ID,TITLE,AUTHOR,Language,BOOK_NO,TIMES_RENTED,Category�
188919,RIGHTEOUS MEN THE,"Bourne, Sam",English,B0970354,1,Fiction
293597,Androcles and the Lion,Bpi,English,B0971778,0,Kids
372791,Elves and the shoemaker,Bpi,English,B0971802,0,Kids
293581,Kabuliwala,Bpi,English,B0971787,0,Kids
210938,The Blue Jackal,Bpi,English,B0971774,2,Kids
293601,The Fox Who Lost his Tail,Bpi,English,B0971807,0,Kids
293591,The Lake of the Moon,Bpi,English,B0971786,1,Kids
363510,Act of War,Brad Thor ,English,B0971233,0,Travel
379384,Junior Classic - Book - 8,Bram Stoker,English,B0972087,0,Classic
350098,Five Kingdoms - Sky Raiders,Brandon Mull,English,B0973282,1,Teen
363513,Five Kingdoms : Crystal Keepers,Brandon Mull,English,B0973813,0,Teen
359649,ROGUE KNIGHT (Five Kingdoms),Brandon Mull,English,B0971215,1,Teen
271346,LOSING MY VIRGINITY,Branson Richard,English,B0972884,6,Autobiography
194876,Abe Lincoln's Hat (Step 3),"Brenner, Martha",English,B0971851,2,Kids
238466,Bruno Learns To Share,Brian Tracy,English,B0973417,4,Kids
318308,Eat That Frog!: 21 Great Ways to Stop Procrastinating and Get More Done in Less Time,Brian Tracy,English,B0970617,5,Management
208634,MAGIC OF BELIEVING,Bristol Claude M.,English,B0973277,1,Spritual
475105,SKARLOEY - THOMAS & FRIENDS,BRITT ALLCROFT,English,B01085630,0,Kids
475103,Thomas & Friends: James,BRITT ALLCROFT,English,B01085628,1,Kids
475106,Thomas & Friends: The Snowy Special,BRITT ALLCROFT,English,B01085631,0,Kids
475107,Thomas & Friends-Toby,BRITT ALLCROFT,English,B01085633,0,Kids
475102,Thomas the Tank Engine - Duck,BRITT ALLCROFT,English,B01085625,0,Kids
193273,Angels And Demons,"Brown, Dan",English,B0971444,6,Fiction
193589,Digital Fortress,"Brown, Dan",English,B0972818,4,Fiction
196896,The Lost Symbol (PB),"Brown, Dan",English,B0972816,8,Fiction
194877,Arthur and the School Pet (Step 3),"Brown, Marc",English,B0971947,0,Kids
194880,Arthur Lost in the Museum (Step 3),"Brown, Marc",English,B0971929,1,Kids
194881,Arthur Tricks the Tooth Fairy (Step 3),"Brown, Marc",English,B0971954,1,Kids
346900,Deadline,"Brown, Sandra",English,B0971459,2,Fiction
247289,Trail of Tears (Step 5),"Bruchac, Joseph",English,B0971834,1,Kids
195836,The Great Tulip Trade (Step 3),"Brust, Beth Wagner",English,B0971852,1,Kids
195963,"Short History Of Nearly Everything, A","Bryson, Bill",English,B0971531,2,Science
195843,"20,000 Baseball Cards Under the Sea (Step 4)","Buller, Jon",English,B0971975,2,Kids
364627,Royal Wedding,Cabot Meg ,English,B0973810,1,Teen
385224,Expecting a Royal Scandal (M&B June'16)Modern,Caitlin Crews,English,B0976864,1,Romance
309439,The Drowning,Camilla Lackberg,English,B0972827,1,Fiction
248706,CHICKEN SOUP FOR THE INDIAN SOUL:ON FRIENDSHIP,Canfield Jack,English,B01085679,0,Self Help
188959,TAO OF PHYSICS THE,"Capra, Fritjof",English,B0970653,1,Science
247303,Panda Kisses (Step 1),"Capucilli, Alyssa Satin",English,B0971976,1,Kids
203620,Bad-Tempered Ladybird,"Carle, Eric",English,B0971002,5,Kids
191413,Do You Want To Be My Friend?,"Carle, Eric",English,B0971001,1,Kids
203011,Mixed-Up Chameleon,"Carle, Eric",English,B0970968,3,Kids
383964,Talk Like Ted,Carmine Gallo,English,B0973287,3,Management
155718,LEADER IN YOU,Carnegie Dale,English,B0973369,3,Self Help
216592,Green-Eyed Monster,Carolyn Keene,English,B0971868,1,Kids
249396,Mr Cheeters is Missing,Carolyn Keene,English,B0973030,0,Kids
194539,NANCY DREW (116) THE CASE OF THE TWIN TEDDY BEARS,Carolyn Keene,English,B0971900,3,Kids
196240,NANCY DREW (128) TREASURE IN THE ROYAL TOWER,Carolyn Keene,English,B0971897,1,Kids
194621,NANCY DREW (19) ORCHID THIEF,Carolyn Keene,English,B0971920,1,Kids
195332,NANCY DREW (21) CLOSE ENCOUNTERS,Carolyn Keene,English,B0971884,1,Kids
196237,NANCY DREW (4) HIGH RISK,Carolyn Keene,English,B0971882,3,Kids
194632,"NANCY DREW (5) LIGHTS,CAMERA",Carolyn Keene,English,B0971885,2,Kids
194633,NANCY DREW (6) ACTION !,Carolyn Keene,English,B0971889,1,Kids
311647,Nancy Drew: Mystery at Malachite Mansion (Book - 2),Carolyn Keene,English,B0971887,1,Kids
400118,SIGN IN THE SMOKE,Carolyn Keene,English,B0998853,1,Kids
372586,The Mortal Instruments city of glass,Casandra Clare,English,B0971258,7,Teen
269941,Infernal Devices 1: Clockwork Angel,Casandra Clare,English,B0973004,9,Teen
379322,Lady Midnight,Casandra Clare,English,B0970931,5,Teen
439640,Lord of Shadows - The Dark Artifices Book Two,Casandra Clare,English,B01085860,0,Teen
372016,Magisterium,Casandra Clare,English,B0977681,2,Teen
342961,Infernal Devices 2 : Clockwork Prince,Casandra Clare,English,B0973002,6,Teen
188649,A PLACE CALLED HERE,Cecelia Ahern,English,B0970358,1,Romance
382611,Flawed,Cecelia Ahern,English,B0972870,5,Romance
362015,"Love, Rosie",Cecelia Ahern,English,B0970363,3,Romance
420820,PERFECT,Cecelia Ahern,English,B01026673,3,Romance
188656,PS I LOVE YOU,Cecelia Ahern,English,B0970362,0,Romance
192014,India' s Struggle For Independence,"Chandra, Bipan",English,B0970612,2,History
192015,India Since Independence R/edi,"Chandra, Bipin",English,B0970611,1,History
379388,Junior Classic - Book - 12,Charles Dickens,English,B0972055,0,Classic
243561,Oliver Twist,Charles Dickens,English,B0973139,3,Classic
188963,PAPILLON,"Charriere, Henri",English,B0970629,2,Autobiography
188965,BATTLE FOR BITTORA,Chauhan Anuja,English,B0970656,0,Indian writing
188964,ZOYA FACTOR THE,Chauhan Anuja,English,B0973816,1,Indian writing
355601,2 States : The Story of My Marriage (English),Chetan Bhagat,English,B0972135,4,Indian writing
355608,Five Point Someone : What Not to do at Iit (English),Chetan Bhagat,English,B0972140,5,Indian writing
367601,Making India Awesome: New Essays and Columns,Chetan Bhagat,English,B0924570,4,Indian writing
402453,One Indian Girl,Chetan Bhagat,English,B0995475,10,Indian writing
402453,One Indian Girl,Chetan Bhagat,English,B01020174,4,Indian writing
355594,One Night at the Call Centre (English),Chetan Bhagat,English,B0972139,3,Indian writing
249416,Revolution 2020,Chetan Bhagat,English,B0585486,11,Indian writing
355603,The 3 Mistakes of My Life (English),Chetan Bhagat,English,B0972138,3,Indian writing
310936,What Young India Wants,Chetan Bhagat,English,B0721328,13,Indian writing
203077,Gone Tomorrow,"Child, Lee",English,B0970369,3,Fiction
193418,"Hard Way, The","Child, Lee",English,B0970360,4,Fiction
193726,Nothing To Lose,"Child, Lee",English,B0970376,2,Fiction
354265,61 Hours,"Child, Lee",English,B0972891,3,Fiction
188644,HALF OF A YELLOW SUN,Chimamanda Ngozi Adichie,English,B0970630,0,Fiction
188645,PURPLE HIBISCUS,Chimamanda Ngozi Adichie,English,B0973330,0,Fiction
380652,Before We Visit the Goddess,Chitra Banerjee Divakaruni,English,B0973311,2,Regional
189301,The Palace of Illusions,Chitra Divakaruni,English,B0971285,5,Indian writing
193255,"Ageless Body, Timeless Mind","Chopra, Deepak",English,B0972892,2,Spritual
188967,BUDDHA PB,"Chopra, Deepak",English,B0973303,0,Spritual
164391,CREATING AFFLUENCE,"Chopra, Deepak",English,B0970661,0,Spritual
193460,How To Know God,"Chopra, Deepak",English,B0970339,3,Spritual
369297,Book Mine Series: Mahabharata for Young Readers,"Chowdhury,Upendrakishore Ray",English,B0971480,1,Pre Teen
348739,Bible Stories of Boys and Girls,Christin Ditchfield,English,B0971580,0,Kids
386313,The Secret of the Druids,Christopher C Doyle,English,B0992978,5,Indian Writing
355830,The Mahabharata Quest : The Alexander Secret (English)        (Paperback),Christopher C Doyle,English,B0972079,4,Indian Writing
378881,The Mini Sequel to The Alexander Secret: A Secret Revealed,Christopher C Doyle,English,B0972072,2,Indian Writing
345059,inheritance,Christopher Paolini,English,B0971557,1,Management
170379,Influence,"Cialdini, Robert B.",English,B0970340,3,Management
350241,City of Heavenly Fire: City of Heavenly Fire  (Book Six),Casandra Clare,English,B01085902,1,Teen
351460,Infernal Devices 3 : Clockwork Princess,Casandra Clare,English,B0973003,7,Teen
361959,Marvel Black Widow Joins the Mighty Avengers,Clarissa S. Wong ,English,B0971742,3,Kids
359010,First Skills : Colours & Shapes (English)        (Paperback),Clark Lesley ,English,B0971699,1,Kids
359009,First Skills : Telling The Time,Clark Lesley ,English,B0971698,1,Kids
193907,Platypus! (Step 2),"Clarke, Ginjer L.",English,B0971944,3,Kids
321582,Blue gold,Clive Cussler,English,B0981547,0,Fiction
391346,Dirk Pitt Revealed,Clive Cussler,English,B0981531,0,Fiction
203311,FADE AWAY : 3,"Coben, Harlan",English,B0981502,0,Fiction
203313,ONE FALSE MOVE : 9,"Coben, Harlan",English,B0971501,0,Fiction
188239,ALCHEMIST,"Coelho, Paulo",English,B0970394,7,Fiction
188237,BRIDA,"Coelho, Paulo",English,B0973278,0,Fiction
188227,BY THE RIVER PIEDRA I SAT DOWN AND WEPT,"Coelho, Paulo",English,B0970346,2,Fiction
188228,DEVIL AND MISS PRYM,"Coelho, Paulo",English,B0973295,2,Fiction
188240,THE WINNER STANDS ALONE,"Coelho, Paulo",English,B0973294,0,Fiction
188233,VALKYRIES,"Coelho, Paulo",English,B0973293,1,Fiction
193593,Disgrace,"Coetzee, J M",English,B0971549,0,Fiction
194910,"Norma Jean, Jumping Bean (Step 3)","Cole, Joanna",English,B0971853,0,Kids
195837,The Missing Tooth (Step 3),"Cole, Joanna",English,B0971854,2,Kids
250973,Artemis Fowl (1) : (REI),Colfer Eoin,English,B0970789,5,Pre Teen
250972,Artemis Fowl (2) & Arctic Incident (REI),Colfer Eoin,English,B0970800,3,Teen
250971,Artemis Fowl (3) & Eternity Code (REI),Colfer Eoin,English,B0970770,4,Teen
248902,Artemis Fowl (4) & Opal Deception (REI),Colfer Eoin,English,B0970776,2,Teen
250970,Artemis Fowl (6) & Time Paradox (REI),Colfer Eoin,English,B0970805,3,Teen
252077,Artemis Fowl (5) & Lost Colony (REI),Colfer Eoin,English,B0970775,4,Teen
252078,Artemis Fowl (7) And The Atlantis Complex,Colfer Eoin,English,B0970816,3,Teen
334695,HOLLYWOOD WIVES,"Collins, Jackie",English,B0973336,1,Fiction
192985,Good To Great,"Collins, Jim",English,B0971508,2,Management
204384,THE RETURN OF SHERLOCK HOLMES,Conan Doyle,English,B0973220,11,Pre Teen
145144,Puffin Classics : Great Adventures of Sh,"Conan Doyle, Arthur",English,B0970442,3,Teen
186629,SHAH JAHAN (642),Coomi Chinoy,English,B0971987,1,Kids
247326,Little Lucy (Step 3),"Cooper, Ilene",English,B0971848,4,Kids
247325,"Barack Obama: Out of Many, One (Step 3)","Corey, Shana",English,B0971958,2,Kids
195708,The Thief Lord,Cornelia Funke,English,B0970994,1,Teen
69203,7 HABITS OF HIGHLY EFFECTIVE FAMILIES,"Covey, Stephen R",English,B0973324,3,Self Help
383470,TED IN A RED BOX - USBORNE PHONICS,"Cox, Phil Roxbee",English,B0970671,1,Kids
197454,Cat Traps (Step 1),"Coxe, Molly",English,B0971839,1,Kids
194919,Samantha the Snob (Step 3),"Cristaldi, Kathryn",English,B0971845,2,Kids
190716,Best Of Roald Dahl,"Dahl, Roald",English,B01030031,1,Fiction
191256,Collected Short Stories,"Dahl, Roald",English,B0971016,0,Pre Teen
191271,Complete Adventures of Charlie & Mr Will,"Dahl, Roald",English,B0977834,1,Fiction
214450,Rainbow Magic 01: The Rainbow Fairies: Ruby The Red Fairy,Daisy Meadows,English,B0973340,2,Kids
383688,Rainbow Magic: The Fashion Fairies: 121: Claudia the Accessories Fairy,Daisy Meadows,English,B0971339,0,Kids
383689,Rainbow Magic: The Fashion Fairies: 122: Tyra the Dress Designer Fairy,Daisy Meadows,English,B0971331,0,Kids
344842,Rainbow Magic: The Jewel Fairies: : Lucy the Diamond Fairy,Daisy Meadows,English,B0973355,1,Kids
333659,Rainbow Magic: The Jewel Fairies: 22: India the Moonstone Fairy - India,Daisy Meadows,English,B0973361,1,Kids
333660,Rainbow Magic: The Jewel Fairies: 23: Scarlett the Garnet Fairy - India,Daisy Meadows,English,B0973365,2,Kids
333661,Rainbow Magic: The Jewel Fairies: 24: Emily the Emerald Fairy - India,Daisy Meadows,English,B0973358,2,Kids
333662,Rainbow Magic: The Jewel Fairies: 25: Chloe the Topaz Fairy - India,Daisy Meadows,English,B0973359,1,Kids
333663,Rainbow Magic: The Jewel Fairies: 26: Amy the Amethyst Fairy,Daisy Meadows,English,B0973356,0,Kids
333664,Rainbow Magic: The Jewel Fairies: 27: Sophie the Sapphire Fairy - India,Daisy Meadows,English,B0973357,1,Kids
344841,Rainbow Magic: The Party Fairies: 18: Honey the Sweet Fairy - India,Daisy Meadows,English,B0973364,0,Kids
333668,Rainbow Magic: The Party Fairies: 19: Polly the Party Fun Fairy - India,Daisy Meadows,English,B0973363,1,Kids
333669,Rainbow Magic: The Party Fairies: 20: Phoebe the Fashion Fairy - India,Daisy Meadows,English,B0973362,0,Kids
333670,Rainbow Magic: The Party Fairies: 21: Jasmine the Present Fairy - India,Daisy Meadows,English,B0973360,0,Kids
383690,Rainbow Magic: The Sweet Fairies: 127: Lottie the Lollipop Fairy,Daisy Meadows,English,B0971332,0,Kids
364544,Rainbow Magic: The Fashion Fairies: 123: Alexa the Fashion Reporter Fairy,Daisy Meadows,English,B0971337,0,Kids
364539,Rainbow Magic: The Fashion Fairies: 124: Matilda the Hair Stylist Fairy,Daisy Meadows,English,B0971333,0,Kids
364540,Rainbow Magic: The Fashion Fairies: 125: Brooke the Photographer Fairy,Daisy Meadows,English,B0971341,0,Kids
364541,Rainbow Magic: The Fashion Fairies: 126: Lola the Fashion Show Fairy,Daisy Meadows,English,B0971338,0,Kids
352767,The Puffin History of INDIA : Revised and Updated,"Dalal, Roshen",English,B0971293,4,History
197419,HOW TO DEVELOP SELF-CONFIDENCE AND INFLUENCE PEOPLE BY PUBLIC SPEAKING,Dale Carnegie,English,B0970887,2,self Help
372764,Deception Point,Dan Brown,English,B0971484,4,Fiction
402581,The Da Vinci Code,Dan Brown,English,B0998742,5,Fiction
362170,"Robot, Go Bot! (Step into Reading Comic Reader) (English)        (Paperback)",Dana M. Rau ,English,B0971977,1,Kids
347945,Portrait of a Spy,Daniel Silva,English,B0973352,2,Fiction
336266,The English Girl,Daniel Silva,English,B0973332,3,Fiction
336470,The Ring,Danielle Steel,English,B0971639,0,Romance
358927,Winners (English)        (Paperback),Danielle Steel,English,B0971631,3,Romance
349459,DELPHIE AND THE GLASS SLIPPERS,Darcey Bussell,English,B0972145,0,Kids
349462,DELPHIE AND THE MASKED BALL,Darcey Bussell,English,B0972890,0,Kids
386287,Captain Underpants And The Perilous Plot Of Professor Poopypants: Colour Edition,Dav Pilkey,English,B0980680,8,Pre Teen
343838,Captain Underpants and the Revolting Revenge of the Radioactive Robo-Boxers : The Tenth Epic Novel,Dav Pilkey,English,B0970993,3,Pre Teen
343839,Captain Underpants and the Terrifying Re-Turn of Tippy Tinkle Trousers : The Ninth Epic Novel,Dav Pilkey,English,B0971000,6,Pre Teen
197266,Captain Underpants: The Invasion Of The Incredibly Naughty,Dav Pilkey,English,B0970975,3,Pre Teen
197267,Captain Underpants: The Perilous Plot Of Professo,Dav Pilkey,English,B0970801,2,Pre Teen
197268,Captain Underpants: The Preposterous Plight Of The Purple,Dav Pilkey,English,B0977847,5,Pre Teen
197270,Captain Underpants: The Seventh Epic Novel,Dav Pilkey,English,B0970937,2,Pre Teen
197271,Captain Underpants: The Sixth Epic Novel,Dav Pilkey,English,B0970933,1,Pre Teen
271547,SUPER DIAPER BABY#02 THE INVASION OF THE POTTY SNATCHERS,Dav Pilkey,English,B0970941,4,Pre Teen
214466,The Captain Underpants Extra Cruchy Book O' Fun 2 With Sticker,Dav Pilkey,English,B0970977,0,Pre Teen
374096,Memory man,David Baldacci,English,B0971630,2,Fiction
369067,Keeper,David Baldacci,English,B0971160,2,Fiction
345539,King and Maxwell,David Baldacci,English,B0971155,1,Fiction
403807,No Man's Land,David Baldacci,English,B01006767,1,Fiction
326574,The 39 Clues: Cahills vs. Vespers Book 6: Day of Doom,David Baldacci,English,B0971674,1,Fiction
342837,The Finisher,David Baldacci,English,B0971165,2,Fiction
342200,The Hit,David Baldacci,English,B0971599,2,Fiction
380653,The Last Mile,David Baldacci,English,B0971201,2,Fiction
333966,The Simple Truth,David Baldacci,English,B0971595,1,Fiction
297533,The Sixth Man,David Baldacci,English,B0971166,0,Fiction
190181,True Blue,David Baldacci,English,B0971598,1,Fiction
258750,Zero Day,David Baldacci,English,B0971600,1,Fiction
364373,The Innocent,David Baldacci,English,B0971170,1,Fiction
360584,"The Target : When Revenge Gets Personal, The Stakes Get Higher... (English)        (Paperback)",David Baldacci,English,B0971157,1,Fiction
190183,E=mc2 (pb),David Bodanis,English,B0971613,1,Science
352799,Demon Dentist (English),David Williams,English,B0972868,3,Pre Teen
371292,Grandpa’s Great Escape,David Williams,English,B0973478,5,Fiction
360680,Awful Auntie (English),David Williams,English,B0970389,3,Pre Teen
195853,Pompeii...Buried Alive! (Step 4),"Davis, Edith Kunhardt",English,B0971838,1,Kids
192944,Six Thinking Hats,"De Bono, Edward",English,B0970951,3,Self Help
386762,77 Shadow street,Dean Koontz,English,B01085636,0,Fiction
352267,Shut Up and Train ! : A Complete Fitness Guide for Men and Women (English),Deanne Panday,English,B0970446,2,Fiction
186479,DEVI CHOUDHURANI (659),Debrani Mitra,English,B0971988,0,Kids
353744,Chanakya: The Master of Statecraft (English),Deepa Agarwal,English,B0970980,3,Indian Writing
340054,Super Brain : Unleash the Explosive Power of Your Mind,"Deepak Chopra, Rudolph E. Tanzi",English,B0970337,0,SElf Help
335394,Andaman Adventure : The Jarawa,Deepak Dalal,English,B0973631,0,Pre Teen
335391,Ladakh Adventure,Deepak Dalal,English,B0973638,0,Pre Teen
335392,Lakshadweep,Deepak Dalal,English,B0973637,0,Pre Teen
332445,Ranthambore Adventure (WL),Deepak Dalal,English,B0973480,0,Pre Teen
353445,Sahyadri Adventure - Anirudhs Dream (English),Deepak Dalal,English,B0973630,0,Pre Teen
364614,Armageddon Outta Here The world of Skulduggery Pleasant (English)        (Paperback),Derek Landy ,English,B0970610,1,Teen
363502,Derek Introduces - The Constitution and Parliament of India,Derek Obrien ,English,B0972054,0,History
186731,BIRBAL THE GENIUS (587),Dev Nadkarni,English,B0972041,1,Kids
363491,The Heat and Dust Project : The broke couple's guide to Bharat,Devapriya Roy Saurav Jha ,English,B0972855,0,Travel
206033,7 Secrets Of Shiva,Devdutt Pattanaik,English,B0972090,7,Spritual
353489,Myth = Mithya : A Handbook of Hindu Mythology (English),Devdutt Pattanaik,English,B0971024,8,Spritual
195072,SEVEN SECRETS FROM HINDU CALENDAR ART,Devdutt Pattanaik,English,B0972091,6,Spritual
350358,Shikhandi : And Other Tales They don't Tell You,Devdutt Pattanaik,English,B0970817,2,Spritual
420800,Shiva to Shankara : Giving Form to the Formless,Devdutt Pattanaik,English,B01026767,5,Science
337271,Sita,Devdutt Pattanaik,English,B01085639,0,Spritual
337271,Sita,Devdutt Pattanaik,English,B0971685,4,Spritual
348723,Pretty Penny Comes Up Short,Devon Kinch,English,B0971951,1,Kids
190204,Bolt,Dick Francis,English,B0981543,0,Fiction
190190,Bonecrack,Dick Francis,English,B0981545,0,Fiction
190203,Break In,Dick Francis,English,B0981554,0,Fiction
190209,Comeback,Dick Francis,English,B0981519,0,Fiction
190208,Longshot,Dick Francis,English,B0981561,0,Fiction
