TITLE_ID,TITLE,AUTHOR,BOOK_NO,TIMES_RENTED,ISBN,Category ,Price,Pub Year,Pages,Format
352462,Diary of a Wimpy Kid 8 : Hard Luck,"Kinney, Jeff",B0971714,11,R9780141353074,Pre Teen,,,,
204384,THE RETURN OF SHERLOCK HOLMES,Conan Doyle,B0973220,11,R9788179637685,Pre Teen,,,,
192755,Nancy Drew 03 : The Bungalow Mystery,"Keene, Carolyn G.",B0970793,11,R9780448095035,Pre Teen,,,,
394181,Geronimo Stilton #63: The Cheese Experiment,Geronimo Stilton,B0982890,11,978-1782263722,Pre Teen,,,,
402448,Away In A Star Sled (Space mice # 08),Geronimo Stilton,B0997211,11,978-0545112635,Pre Teen,,,,
373296,Geronimo Stilton Heromice #4: The Perilous Plants,Geronimo Stilton,B0971305,11,978-9351039051,Pre Teen,,,,
327725,Geronimo Stilton #52  Mouse in Space!,Geronimo Stilton,B01018700,11,978-0606315258,Pre Teen,,,,
196835,GERONIMO STILTON #04 FOLLOWING THE TRAIL OF MARCO POLO,Geronimo Stilton,B0971755,11,978-1597072052,Pre Teen,,,,
195949,THE  TEMPLE  OF  THE  RUBY  OF  FIR,Geronimo Stilton,B0971184,11,R9780439661638,Pre Teen,,,,
60643,GERONIMO STILTON # 2 THE SECRET OF THE SPHINX,Geronimo Stilton,B0971762,11,978-1932319446,Pre Teen,,,,
371330,Dork Diaries: Puppy Love,Rachel Renee Russell,B0971230,11,R9781471144608,Pre Teen,,,,
309067,Ladybird Classics: Treasure Island,Ladybird,B0970786,11,R9781409311287,Pre Teen,,,,
355949,Tom Gates - Genius Ideas (Mostly) (English)        (Paperback),Author: L. Pichon,B0972766,11,#N/A,Pre Teen,,,,
343740,Percy Jackson (3) : The Titan's Curse,"Rick, Riordan",B0977293,11,#N/A,Pre Teen,,,,
369335,Tom Gates #8 : Yes! No (Maybe...),L. Pichon  									,B0972770,11,978-9351039716,Pre Teen,,,,
383486,Charli and the chocolate factory,Roald Dahl,B0971268,11,R9780141365374,Pre Teen,,,,
371342,Geronimo Stilton #61: Mouse House Hunter,Geronimo Stilton								,B0971147,11,R9789351030164,Pre Teen,,,,
374344,#22 Thea Stilton and the Tropical Treasure,Â Thea Stilton,B0971133,11,#N/A,Pre Teen,,,,
366203,Dork Diaries Party Time				,Rachael Renee Russell								,B0971220,10,#N/A,Pre Teen,,,,
416581,Tinkle double digest - 163,Na,B01026137,10,#N/A,Pre Teen,,,,
205073,GERONIMO STILTON #45 SAVE THE WHITE WHALE!,Geronimo Stilton,B01018505,10,978-0545103770,Pre Teen,,,,
190821,Diary of a Wimpy Kid (2) : Rodrick Rules,"Kinney, Jeff",B0977710,10,#N/A,Pre Teen,,,,
400000,The Famouse Fjord Race (Geronimo Stilton Mice kings #2),Geronimo Stilton,B0997084,10,978-1932319446,Pre Teen,,,,
377722,THE UNDERWATER PLANET - SPACE MICE #6:,Geronimo Stilton,B0971321,10,R9789351038238,Pre Teen,,,,
205074,GERONIMO STILTON: THEA STILTON AND THE CHERRY BLOSSOM ADV,Geronimo Stilton,B0971192,10,978-1932319446,Pre Teen,,,,
196832,Geronimo Stilton #33 Geronimo And The Gold Medal Mystery,Geronimo Stilton,B0971128,10,978-0545021333,Pre Teen,,,,
196135,VALLEY  OF  THE  GIANT  SKELETONS,Geronimo Stilton,B0971135,10,R9780545021326,Pre Teen,,,,
195945,ALL  BECAUSE  OF  A  CUP  OF  COFFEE,Geronimo Stilton,B0971186,10,R9780439559720,Pre Teen,,,,
60646,GERONIMO STILTON # 1 THE DISCOVERY OF AMERICA,Geronimo Stilton,B0971751,10,978-1597071895,Pre Teen,,,,
352964,DORK DIARIES DEAR DORK (English),Rachel Renee Russell,B0970926,10,R9781471119132,Pre Teen,,,,
352862,The Missing Diary (English),Thea Stilton,B0973016,10,R9789351033097,Pre Teen,,,,
386300,Thea Stilton #23: Thea Stilton And The Hollywood Hoax,Thea Stilton,B0980693,10,978-9352759842,Pre Teen,,,,
368874,The Blood of Olympus (Heroes of Olympus Book 5),Rick Riordan  									,B0971254,10,978-1368051705,Pre Teen,,,,
363658,Tom Gates - A Tiny Bit Lucky (English)        (Paperback),L. Pichon  									,B0972769,10,978-8129141842,Pre Teen,,,,
363657,Tom Gates - Extra Special Treats (Not) (English),L. Pichon  									,B0972768,10,978-1536213201,Pre Teen,,,,
166204,GERONIMO STILTON: THEA STILTON AND THE MYSTERY IN PARIS,Geronimo Stilton,B01018329,9,#N/A,Pre Teen,,,,
190822,Diary of a Wimpy Kid (3) : The Last Straw,"Kinney, Jeff",B0977668,9,#N/A,Pre Teen,,,,
192753,Nancy Drew 01 : The Secret Of The Old Cl,"Keene, Carolyn G.",B0970803,9,R9780448095011,Pre Teen,,,,
410416,Geronimo Stilton - Micekings#03 Pull The Dragon'S Tooth!,Geronimo Stilton,B01016115,9,978-4550069960,Pre Teen,,,,
195948,Geronimo Stilton #13: The Phantom of the Subway,Geronimo Stilton,B0971125,9,#N/A,Pre Teen,,,,
339347,Return of the Vampire  - Geronimo Stilton,Geronimo Stilton,B0973020,9,978-0545393485,Pre Teen,,,,
338871,Thea Stilton and the Dancing Shadows,Geronimo Stilton,B0971129,9,R9780545481878,Pre Teen,,,,
340053,Geronimo Stilton: The Enormouse Pearl Heist,Geronimo Stilton,B0971324,9,978-0545341035,Pre Teen,,,,
205068,GERONIMO STILTON#06 WHO STOLE THE MONA LISA ? (GRAPHIC),Geronimo Stilton,B0971749,9,978-1932319446,Pre Teen,,,,
196124,THE  WILD  WILD  WEST,Geronimo Stilton,B0971198,9,R9780439691444,Pre Teen,,,,
196119,A  CHEESE  COLORED  CAMPER,Geronimo Stilton,B0971130,9,R9780439691390,Pre Teen,,,,
365974,Percy Jackson and the Greek Gods,Rick Riordan  									,B01018350,9,978-0141355207,Pre Teen,,,,
360379,GERONIMO STILTON - SPACEMICE#03 ICE PLANET ADVENTURE        (Paperback),Geronimo Stilton  									,B0971320,9,978-8174506511,Pre Teen,,,,
364319,Tom Gates - Everything's Amazing (Sort of) (English)        (Paperback),L. Pichon  									,B0972765,9,978-0763690984,Pre Teen,,,,
373285,Tom Gates #9: Top of the Class,Â Liz Pichon,B0972771,9,R9789351031345,Pre Teen,,,,
374347,Thea Stilton Mouseford Academy #8: A Fashionable Mystery,Â Thea Stilton,B0971334,9,#N/A,Pre Teen,,,,
361795,The Memories of Sherlock Holmes (English)        (Paperback),Author:  					Shree Book Centre  									,B0973218,8,978-8129142146,Pre Teen,,,,
407321,Geronimo Stilton - The Lake Monster,Geronimmo Stilton,B01005407,8,978-9386106728,pre Teen,,,,
350078,GERONIMO STILTON #57 THE STINKY CHEESE VACATION,Geronimo Stilton,B0971121,8,978-9351033073,Pre Teen,,,,
271042,GERONIMO STILTON#08 PLAY IT AGAIN MOZART! (GRAPHIC),Geronimo Stilton,B0971752,8,978-1932319446,Pre Teen,,,,
210472,Geronimo Stilton #Special E: Christmas Catastrophe,Geronimo Stilton,B0971146,8,#N/A,Pre Teen,,,,
371253,Diary of a Wimpy Kid 10: The old School,Jeff Kinney,B01030030,8,R9780141365091,Pre Teen,,,,
340158,Thea Stilton and the Legend of the Fire Flowers,Geronimo Stilton,B01018697,8,#N/A,Pre Teen,,,,
345223,Geronimo Stilton's: Flight of the Red Bandit,Geronimo Stilton,B0971141,8,978-1932319446,Pre Teen,,,,
316237,GERONIMO STILTON #47 RUN FOR THE HILLS GERONIMO,Geronimo Stilton,B0971295,8,978-4550069960,Pre Teen,,,,
204902,Geronimo Stilton # A Christmas Tale,Geronimo Stilton,B01018549,8,978-0439791311,Pre Teen,,,,
196834,GERONIMO STILTON #37 THE RACE ACROSS AMERICA,Geronimo Stilton,B0971191,8,#N/A,Pre Teen,,,,
196833,Geronimo Stilton #35 A Very Merry Christmas,Geronimo Stilton,B0971178,8,978-0545021357,Pre Teen,,,,
196134,THE  MYSTERIOUS  CHEESE  THIEF,Geronimo Stilton,B0971187,8,R9780439023122,Pre Teen,,,,
196129,THE  MUMMY  WITH  NO  NAME,Geronimo Stilton,B0971116,8,R9780439841177,Pre Teen,,,,
195944,A  FABUMOUSE  VACATION  FOR  GERO,Geronimo Stilton,B0971123,8,R9780439559713,Pre Teen,,,,
141061,GERONIMO STILTON: THEA STILTON AND THE GHOST OF THE SHIPWRECK,Geronimo Stilton,B0971124,8,978-0545150590,Pre Teen,,,,
385564,The Wimpy Kid Movie Diary (Diary of a Wimpy Kid),Jeff Kinney,B0977514,7,978-0141345154,Pre Teen,,,,
412962,Slurp Monster Showdown : Space mice # 09,Geronimo Stilton,B01017811,7,#N/A,Pre Teen,,,,
357431,The Super Chef Contest,Geronimo Stilton,B0971140,7,R9789351033288,Pre Teen,,,,
340877,Geronimo Stilton #55: The Golden Statue Plot,Geronimo Stilton,B0971196,7,978-1932319446,Pre Teen,,,,
338873,Watch Your Tail!  Cavemice#02,Geronimo Stilton,B0971194,7,R9780545447751,Pre Teen,,,,
281741,Meet Me in Horrorwood,Geronimo Stilton,B0973007,7,R9780545307437,Pre Teen,,,,
196136,GERONIMO  STILTON  SECRET  AGENT,Geronimo Stilton,B0971127,7,R9780545021340,Pre Teen,,,,
196133,THE  MOUSE  ISLAND  MARATHON,Geronimo Stilton,B0971188,7,R9780439841214,Pre Teen,,,,
196128,THE  SEARCH  FOR  SUNKEN  TREASURE,Geronimo Stilton,B0971323,7,R9780439841160,Pre Teen,,,,
196125,THE  SECRET  OF  CACKLEFUR  CASTLE,Geronimo Stilton,B0971303,7,R9780439691451,Pre Teen,,,,
196122,MY  NAME  IS  STILTON  GERONIMO  S,Geronimo Stilton,B0971118,7,R9780439691420,Pre Teen,,,,
195950,THE  MONA  MOUSA  CODE,Geronimo Stilton,B0971189,7,R9780439661645,Pre Teen,,,,
195940,FOUR  MICE  DEEP  IN  THE  JUNGLE,Geronimo Stilton,B0971314,7,R9780439559676,Pre Teen,,,,
406960,Fantastic Beasts and Where to Find Them: The Original Screenplay,J.K. Rowling,B01010793,6,978-0751574951,Pre Teen,,,,
455660,Thea Stilton: Special Edition #6 Geronimo Stilton Adventure-The Land of Flowers,Geronimo Stilton,B01085882,6,978-9352751198,Pre Teen,,,,
187434,FAMOUS FIVE: 12: FIVE GO DOWN TO THE SEA (STANDARD),"Blyton, Enid",B0971452,6,978-8171673407,Pre Teen,,,,
394182,Geronimo Stilton Cavemice #11: Sea Monster Surprise,Geronimo Stilton,B0982925,6,978-9386041920,Pre Teen,,,,
400001,The Phantom Of The Theater : Creepella Von Cacklefur #8,Geronimo Stilton,B0997077,6,978-9386041944,Pre Teen,,,,
402449,Lights Camera Action (Thea Stilton Mouseford Academy#11),Geronimo Stilton,B0997276,6,978-0008268961,Pre Teen,,,,
359632,Geronimo Stilton #59: Welcome to Moldy Manor,Geronimo Stilton,B0971145,6,978-0606363518,Pre Teen,,,,
356604,Cavemice - Don't Wake the Dinosaur!,Geronimo Stilton,B0971177,6,978-0606360579,Pre Teen,,,,
352860,Ride for Your Life! (English),Geronimo Stilton,B0973022,6,R9789351033158,Pre Teen,,,,
340057,Creepella Von Cacklefur : Fright Night,Geronimo Stilton,B0973021,6,R9780545393492,Pre Teen,,,,
345222,Cavemice: The Fast and the Frozen,Geronimo Stilton,B0971132,6,R9789351031949,Pre Teen,,,,
341657,Thea Stilton and the Spanish Dance Mission,Geronimo Stilton,B0971197,6,#N/A,Pre Teen,,,,
324986,THEA STILTON: THE JOURNEY TO ATLANTIS,Geronimo Stilton,B0977722,6,978-0545440202,Pre Teen,,,,
319457,Geronimo Stilton #48: The Mystery in Venice,Geronimo Stilton,B0971309,6,978-9386313669,Pre Teen,,,,
196652,GERONIMO STILTON: THEA STILTON AND THE SECRET CITY,Geronimo Stilton,B0977832,6,#N/A,Pre Teen,,,,
196650,GERONIMO STILTON: THEA STILTON AND THE DRAGONS CODE,Geronimo Stilton,B0971122,6,978-0545103671,Pre Teen,,,,
195947,MERRY  CHRISTMAS GERONIMO,Geronimo Stilton,B0971185,6,R9780439559744,Pre Teen,,,,
195942,RED  PIZZAS  FOR  A  BLUE  COUNT,Geronimo Stilton,B0971310,6,R9780439559690,Pre Teen,,,,
195938,CAT  AND  MOUSE  IN  A  HAUNTED   HO,Geronimo Stilton,B0971318,6,R9780439559652,Pre Teen,,,,
355946,Enchanted World 7 : Melody and the Gemin : Melody and the Gemini Locket (English)        (Paperback),Author: Elise Allen,B0970637,5,978-8171673407,Pre Teen,,,,
358899,Rusty Runs Away (English)        (Paperback),Author:  					Ruskin Bond  									,B0970778,5,978-8171673407,Pre Teen,,,,
369360,Geronimo Stilton and the Kingdom of Fantasy SE : The Phoenix of Destiny,Geronimo Stilton  									,B01085655,5,978-9352751181,Pre Teen,,,,
187439,FAMOUS FIVE: 17: FIVE GET INTO A FIX (STANDARD),"Blyton, Enid",B0971604,5,978-8171673407,Pre Teen,,,,
188502,NAUGHTIEST GIRL: 01: NAUGHTIEST GIRL IN THE SCHOOL,"Blyton, Enid",B0973035,5,#N/A,Pre Teen,,,,
339348,Ghost Pirate Treasure -Geronimo Stilton,Geronimo Stilton,B0973005,5,R9780545307444,Pre Teen,,,,
335494,Thea Stilton: And the Mystery on the Orient Express,Geronimo Stilton,B0971119,5,#N/A,Pre Teen,,,,
196653,GERONIMO STILTON #39 SINGING SENSATION,Geronimo Stilton,B0971143,5,R9780545103688,Pre Teen,,,,
196138,A  FABUMOUSE  SCHOOL  ADVENTURE,Geronimo Stilton,B0971131,5,R9780545021388,Pre Teen,,,,
196137,GERONIMOS  VALENTINE,Geronimo Stilton,B0971180,5,R9780545021364,Pre Teen,,,,
196123,SURFS  UP  GERONIMO,Geronimo Stilton,B0971176,5,R9780439691437,Pre Teen,,,,
196121,SHIPWRECK  ON  THE  PIRATE  ISLAND,Geronimo Stilton,B0971179,5,R9780439691413,Pre Teen,,,,
195943,ATTACK  OF  THE  BANDIT  CATS,Geronimo Stilton,B0971304,5,R9780439559706,Pre Teen,,,,
369606,First Term at Malory Towers,"Blyton, Enid",B0972617,5,R9781405272735,Pre Teen,,,,
404730,Danny the Champion of the World,Roald Dahl,B01010791,5,978-0141357874,Pre Teen,,,,
443622,Micekings#5 The Mysterious Message,Geronimo Stilton,B01085646,5,978-9386313812,Pre Teen,,,,
458680,Diary of a Wimpy Kid: The Getaway (book 12),Jeff Kinney,B01085705,5,#N/A,Pre Teen,,,,
356578,Last Term at Malory Towers (English)        (Paperback),Author: Enid Blyton,B0972614,4,978-4550069960,Pre Teen,,,,
374345,Thea Stilton Mouseford Academy #7: Mice Take the Stage,Â Thea Stilton,B0971308,4,978-0545870955,Pre Teen,,,,
149205,SCHOOL DAYS [PB],"Bond, Ruskin",B0972094,4,R9788129116512,Pre Teen,,,,
356188,Big Nate Makes the Grade : Makes the Grade (English)        (Paperback),Author: Peirce,B0977680,4,978-8171673407,Pre Teen,,,,
187442,FAMOUS FIVE: 20: FIVE HAVE A MYSTERY TO SOLVE (STANDARD),"Blyton, Enid",B0971572,4,978-4550069960,Pre Teen,,,,
187431,FAMOUS FIVE: 09: FIVE FALL INTO ADVENTURE,"Blyton, Enid",B0971466,4,978-0340681145,Pre Teen,,,,
187862,SECRET SEVEN: 07: SECRET SEVEN WIN THROUGH,"Blyton, Enid",B0971607,4,#N/A,Pre Teen,,,,
187856,SECRET SEVEN: 01: THE SECRET SEVEN,"Blyton, Enid",B0973525,4,978-1408855706,Pre Teen,,,,
188504,NAUGHTIEST GIRL: 03: NAUGHTIEST GIRL IS A MONITOR,"Blyton, Enid",B0973025,4,#N/A,Pre Teen,,,,
188503,NAUGHTIEST GIRL: 02: NAUGHTIEST GIRL AGAIN,"Blyton, Enid",B0973027,4,#N/A,Pre Teen,,,,
379448,My Autosaurus Will Win -  Geronimo Stilton Cavemice #10,Geronimo Stilton,B0971144,4,#N/A,Pre Teen,,,,
357435,"Geronimo Stilton Spacemice#2 : You're Mine, Captain!",Geronimo Stilton,B0971342,4,978-9351033066,Pre Teen,,,,
196838,GERONIMO STILTON #42 THE PECULIAR PUMPKIN THIEF,Geronimo Stilton,B0971142,4,978-0545103725,Pre Teen,,,,
196651,GERONIMO STILTON: THEA STILTON AND THE MOUNTAIN OF FIRE,Geronimo Stilton,B0971120,4,978-0545150606,Pre Teen,,,,
196120,"Geronimo Stilton #17: Watch Your Whiskers, Stilton!: Watch Your Whiskers, Stilton!",Geronimo Stilton,B0971138,4,978-0439691406,Pre Teen,,,,
195941,PAWS  OFF  CHEDDARFACE,Geronimo Stilton,B0971315,4,R9780439559683,Pre Teen,,,,
195939,I  AM  TOO  FOND  OF  MY  FUR,Geronimo Stilton,B0971313,4,R9780439559669,Pre Teen,,,,
152893,GERONIMO STILTON#03 THE COLISEUM CON,Geronimo Stilton,B0971754,4,R9781597071918,Pre Teen,,,,
416582,Tinkle double digest 164,Na,B01026130,4,#N/A,Pre Teen,,,,
382061,Mystery of the Invisible Thief        (P),Blyton Enid,B0971282,4,978-9350641552,Pre Teen,,,,
407320,Geronimo Stilton - The Super Scam,Geronimmo Stilton,B01005387,3,978-9386106711,pre Teen,,,,
375138,Girl Online on tour (English)        (Paperback),Author:  					Zoe Suggs (Aka Zoella),B0971080,3,978-9350098455,Pre Teen,,,,
358898,Rusty Goes to London (English)        (Paperback),Author:  					Ruskin Bond  									,B0970773,3,978-8174506511,Pre Teen,,,,
367153,Geronimo Stilton Cavemice #8 : Surfing for Secrets,Geronimo Stilton  									,B0971172,3,978-9351039075,Pre Teen,,,,
361250,I'M A SCAREDY-MOUSE!  CAVEMICE#07,Geronimo Stilton  									,B0971126,3,978-9351037316,Pre Teen,,,,
188506,NAUGHTIEST GIRL: 05: NAUGHTIEST GIRL KEEPS A SECRET,"Blyton, Enid",B0973023,3,#N/A,Pre Teen,,,,
436845,The Ship of Secrets (Geronimo Stilton and the Kingdomof Fantasy #10),Geronimo Stilton,B01085908,3,978-9351033141,Pre Teen,,,,
416607,The Smelly Search : Cavemice#13,Geronimo Stilton,B01024300,3,978-9386313195,Pre Teen,,,,
420723,The Hunt for the 100th Key : Geronimo Stilton Special Edition,Geronimo Stilton,B01085654,3,978-9386313218,Pre Teen,,,,
196132,DOWN  AND  OUT  DOWN  UNDER,Geronimo Stilton,B0971137,3,R9780439841207,Pre Teen,,,,
196126,VALENTINES  DAY  DISASTER,Geronimo Stilton,B0971298,3,R9780439691475,Pre Teen,,,,
195946,ITS  HALLOWEEN  YOU  FRAIDY  MOUSE,Geronimo Stilton,B0971190,3,R9780439559737,Pre Teen,,,,
382060,Mystery of the Disappearing Cat        (P),Blyton Enid,B0972628,3,978-9350641552,Pre Teen,,,,
187428,FAMOUS FIVE: 06: FIVE ON KIRRIN ISLAND AGAIN (STANDARD),"Blyton, Enid",B0971451,3,978-9350641552,Pre Teen,,,,
187426,FAMOUS FIVE: 04: FIVE GO TO SMUGGLER'S TOP (STANDARD),"Blyton, Enid",B0971467,3,978-1932319446,Pre Teen,,,,
196237,NANCY DREW (4) HIGH RISK,Carolyn Keene,B0971882,3,R9780689865695,Pre Teen,,,,
194539,NANCY DREW (116) THE CASE OF THE TWIN TEDDY BEARS,Carolyn Keene,B0971900,3,978-0671793029,Pre Teen,,,,
194632,"NANCY DREW (5) LIGHTS,CAMERA",Carolyn Keene,B0971885,2,978-0689865701,Pre Teen,,,,
455682,Geronimo Stilton #67The Chocolate Chase,Geronimo Stilton,B01085649,2,#N/A,Pre Teen,,,,
187443,FAMOUS FIVE: 21: FIVE ARE TOGETHER AGAIN (STANDARD),"Blyton, Enid",B0971605,2,978-9350641552,Pre Teen,,,,
187436,FAMOUS FIVE: 14: FIVE HAVE PLENTY OF FUN (STANDARD),"Blyton, Enid",B0971454,2,#N/A,Pre Teen,,,,
187435,FAMOUS FIVE: 13: FIVE GO TO MYSTERY MOOR,"Blyton, Enid",B0971465,2,R9780340894668,Pre Teen,,,,
187433,FAMOUS FIVE: 11: FIVE HAVE A WONDERFUL TIME,"Blyton, Enid",B0971460,2,978-0340894644,Pre Teen,,,,
187432,FAMOUS FIVE: 10: FIVE ON A HIKE TOGETHER (STANDARD),"Blyton, Enid",B0971453,2,978-8129141842,Pre Teen,,,,
187868,SECRET SEVEN: 13: SHOCK FOR THE SECRET SEVEN,"Blyton, Enid",B0973521,2,978-1444942538,Pre Teen,,,,
187865,SECRET SEVEN: 10: PUZZLE FOR THE SECRET SEVEN,"Blyton, Enid",B0973528,2,978-0340893166,Pre Teen,,,,
187863,"SECRET SEVEN: 08: THREE CHEERS, SECRET SEVEN","Blyton, Enid",B0971608,2,978-8129129864,Pre Teen,,,,
188510,NAUGHTIEST GIRL: 09: NAUGHTIEST GIRL WANTS TO WIN,"Blyton, Enid",B0973037,2,#N/A,Pre Teen,,,,
188508,NAUGHTIEST GIRL: 07: NAUGHTIEST GIRL SAVES THE DAY,"Blyton, Enid",B0973026,2,#N/A,Pre Teen,,,,
423946,Pirate Space cat Attack (Geronimo Stilton Space mice #10),Geronimo Stilton,B01085647,2,978-1338088601,Pre Teen,,,,
340878,Geronimo Stilton Cavemice #3: Help I'm in Hot Lava!,Geronimo Stilton,B0971175,2,978-0545642903,Pre Teen,,,,
196651,GERONIMO STILTON: THEA STILTON AND THE MOUNTAIN OF FIRE,Geronimo Stilton,B0977683,2,#N/A,Pre Teen,,,,
196131,WEDDING  CRASHER,Geronimo Stilton,B0971183,2,R9780439841191,Pre Teen,,,,
356296,The Magic Needle (English)        (Paperback),Author: Enid Blyton,B0973827,2,978-4550069960,Pre Teen,,,,
356583,Tales of Toyland (English)        (Paperback),Author: Enid Blyton,B0970954,2,978-8171673407,Pre Teen,,,,
356581,Twins at St. Clare's (English)        (Paperback),Author: Enid Blyton,B0972618,2,978-8171673407,Pre Teen,,,,
369297,Book Mine Series: Mahabharata for Young Readers,"Chowdhury,Upendrakishore Ray",B0971480,1,978-9350099988,Pre Teen,,,,
356291,The Magic Watering Can (English)        (Paperback),Author: Enid Blyton,B0973825,1,978-8171673407,Pre Teen,,,,
360448,Stuart Little,Ae. B. White  									,B0973300,1,978-1453006863,Pre Teen,,,,
194025,THE BLUE UMBRELLA [PB],"Bond, Ruskin",B0972121,1,R9788171673407,Pre Teen,,,,
312475,The 39 Clues Cahills Vs. Vespers: Shatterproof (Book - 4),.Roland Smith,B0971673,1,978-0545298421,Pre Teen,,,,
295248,"The Diary of Amos Lee: I'm Twelve, I'm Tough, I Tweet! (Book 3)","Adeline Foo, Stephanie Wong",B0977662,1,#N/A,Pre Teen,,,,
187438,FAMOUS FIVE: 16: FIVE GO TO BILLYCOCK HILL,"Blyton, Enid",B0971468,1,#N/A,Pre Teen,,,,
187867,SECRET SEVEN: 12: GOOD OLD SECRET SEVEN,"Blyton, Enid",B0973524,1,978-0340893180,Pre Teen,,,,
187860,"SECRET SEVEN: 05: GO AHEAD, SECRET SEVEN","Blyton, Enid",B0973523,1,#N/A,Pre Teen,,,,
188509,"NAUGHTIEST GIRL: 08: WELL DONE, THE NAUGHTIEST GIRL","Blyton, Enid",B0973036,1,#N/A,Pre Teen,,,,
188507,NAUGHTIEST GIRL: 06: NAUGHTIEST GIRL HELPS A FRIEND,"Blyton, Enid",B0973028,1,#N/A,Pre Teen,,,,
443621,Creepella von Cacklefur#9 The Haunted Dinosaur,Geronimo Stilton,B01085651,1,978-9386313805,Pre Teen,,,,
194633,NANCY DREW (6) ACTION !,Carolyn Keene,B0971889,1,R9780689865718,Pre Teen,,,,
194621,NANCY DREW (19) ORCHID THIEF,Carolyn Keene,B0971920,1,R9781416909804,Pre Teen,,,,
196240,NANCY DREW (128) TREASURE IN THE ROYAL TOWER,Carolyn Keene,B0971897,1,978-0140116151,Pre Teen,,,,
195332,NANCY DREW (21) CLOSE ENCOUNTERS,Carolyn Keene,B0971884,1,R9781416912453,Pre Teen,,,,
311647,Nancy Drew: Mystery at Malachite Mansion (Book - 2),Carolyn Keene,B0971887,1,978-1442422971,Pre Teen,,,,
216592,Green-Eyed Monster,Carolyn Keene,B0971868,1,R9781416978442,Pre Teen,,,,
356295,The Smickle Smockle (English)        (Paperback),Author: Enid Blyton,B0973820,0,978-4550069960,Pre Teen,,,,
356294,The Flopperty Bird (English)        (Paperback),Author: Enid Blyton,B0973826,0,978-1474800624,Pre Teen,,,,
