TITLE_ID,TITLE,AUTHOR,Language,BOOK_NO,TIMES_RENTED,Categoryï¿½,ISBN
195840,Whales: The Gentle Giants (Step 3),"Milton, Joyce",English,B0971846,6,Kids,978-0394898094
214844,The Happy Man And His Dump Truck,Miryam,English,B0971581,3,Kids,978-0375832079
322001,Bulbuli's Bamboo,Mita Bordoloi,English,B0973571,0,Kids,978-9350461587
372368,The Magic Strings of Frankie Presto,Mitch Albom,English,B0971517,0,Fiction,978-0751541229
333720,The Time Keeper,Mitch Albom,English,B0970554,1,Fiction,#N/A
333720,The Time Keeper,Mitch Albom,English,B0971476,2,Fiction,#N/A
202926,Puffin Classics : Anne Of The Island (3),"Montgomery, L M",English,B0971703,0,Kids,#N/A
133328,Puffin Classics : Anne of Green Gables (,"Montgomery, L.M.",English,B0971711,3,Pre Teen,#N/A
192670,Three Cups of Tea,"Mortenson, G",English,B0971088,1,Self Help,978-0767543989
188835,MAKING BREAKTHROUGH INNOVATION HAPPEN,Munshi Porus,English,B0973326,2,Management,#N/A
195844,Ben Franklin and the Magic Squares (Step 4),"Murphy, Frank",English,B0971968,4,Kids,978-0375806216
194897,George Washington and the General's Dog (Step 3),"Murphy, Frank",English,B0971930,0,Kids,978-0375810152
190719,"Better India, A Better World","Murthy, N.R.Narayana",English,B0971056,1,Autobiography,978-0143068570
191415,Dollar Bahu,"Murty, Sudha",English,B0971719,6,Indian Writing,978-8177667455
191210,Gently Falls the Bakula,"Murty, Sudha",English,B0971721,5,Indian Writing,#N/A
191943,How I Taught My Grandmother To,"Murty, Sudha",English,B0977711,2,Indian Writing,#N/A
191815,Mahashweta,"Murty, Sudha",English,B0971730,5,Indian Writing,978-0143103295
192051,Old Man And His God,"Murty, Sudha",English,B0971732,2,Indian Writing,#N/A
368449,Evergreen Stories of Akbar & Birbal : 15 Stories,N/A,English,B0973242,12,Kids,978-4550069960
191583,Lolita,"Nabokov, Vladimir",English,B0971335,1,Classic,978-0241953242
190720,Better Man,"Nair, Anita",English,B0970990,2,Indian Writing,978-3640189793
191722,Ladies Coupe,"Nair, Anita",English,B0970988,2,Indian Writing,978-0141005959
167967,THE BOSS IS NOT YOUR FRIEND,"Nair, Vijay",English,B0981500,0,Management,978-9350090596
198164,What did you see?,Nandini Nayar,English,B0973580,2,Kids,978-8181467126
382602,Think & Grow Rich : The Secret to Freedom and Success (English)        (Paperback),Napoleon Hill,English,B0971292,0,Self Help,978-9380494135
191821,Malgudi Adventures,Narayan R.K.,English,B0970460,3,Indian Writing,978-0143335900
192019,Indian Epics Retold,"Narayan, R. K.",English,B0970973,4,Indian Writing,978-0140255645
192475,Puffin Classics : Malgudi Schooldays,"Narayan, R.K.& Deshpande, Shashi (Intro.",English,B0970472,4,Pre Teen,978-8129141842
190752,Black Swan: The Impact Of The Highly Improbable,Nassim Nicholas Taleb,English,B0970606,1,Management,978-0141034591
360964,Marley and Me : Meet Marley (English),Natalie Engel ,English,B0972165,0,Kids,978-0061704390
351742,Akbar and the Tricky Traitor (English),Natasha Sharma,English,B0973519,1,Kids,#N/A
346298,Bonkers,Natasha Sharma,English,B0973405,1,Kids,978-0345544940
352858,RAJA RAJA AND THE SWAPPED SACKS,Natasha Sharma,English,B0973403,2,Kids,978-9351952534
383980,Razia and the Pesky Presents,Natasha Sharma,English,B0973529,0,Kids,978-9351952534
361012,George the Drummer Boy,Nathaniel Benchley,English,B0972176,1,Kids,978-0064441063
348584,SAM THE MINUTEMAN,Nathaniel Benchley,English,B0972180,0,Kids,978-0064441070
361007,Small Wolf,Nathaniel Benchley Joan Sandin,English,B0972179,5,kids,978-9380685151
191402,Discovery Of India,"Nehru, Jawaharlal",English,B0971739,2,History,978-0143031031
191781,Letters From a Father to His Daughter,"Nehru, Jawaharlal",English,B0970997,2,Autobiography,978-0670058167
153515,Puffin Classics : The Railway Children,"Nesbit, E. & Wilson, Jacquelin",English,B0971706,2,Pre Teen,978-0345544940
344993,Stranglers Honeymoon,Nesser Hakan,English,B0971616,1,Fiction,978-1447217336
344993,Stranglers Honeymoon,Nesser Hakan,English,B0973289,0,Fiction,978-1447217336
372722,The prince,Niccolo Machiavelli,English,B0970602,0,Fiction,#N/A
333682,The Best of Me,Nicholas Sparks,English,B0972764,1,Romance,978-1455561384
188537,The Notebook,Nicholas Sparks,English,B0972759,1,Romance,#N/A
383747,Horrible Science - Sick! From Measly Medicine to Savage Sur,Nick Arnold,English,B0972751,0,Pre Teen,978-8176556842
383746,"Horrible Science: Blood, Bones and Body Bits",Nick Arnold,English,B0972738,1,Pre Teen,978-0590558075
383745,Horrible Science: Chemical Chaos,Nick Arnold,English,B0972737,1,Pre Teen,978-0590543651
196995,Horrible Science: Evil Inventions,Nick Arnold,English,B0972742,1,Pre teen,978-1407109596
382787,Horrible Science: Microscopic Monsters,Nick Arnold,English,B0972743,0,Pre Teen,978-0439973168
353459,Accidentally in Love (English),Nikita Singh,English,B0971053,3,Indian Writing,978-0143421641
379360,Like a Love Song,Nikita Singh,English,B0970624,1,Indian Writing,978-9351778035
345179,Right Here Right Now,Nikita Singh,English,B0971102,2,Indian Writing,978-0143423072
363532,After All this Time,Nikita Singh ,English,B0971072,3,Indian Writing,978-0143424857
324936,Someone Like You,Nikita Singh And Durjoy Datta,English,B0971019,2,Indian Writing,979-8172235634
362160,A Bhil Story,Nina Sabnani,English,B0973584,1,Kids,978-9350466292
249406,A Hardy Dayï¿½s Night,No Author,English,B0973540,1,Kids,978-9381523704
249405,Abracadeath,No Author,English,B0973538,0,Kids,#N/A
341553,BARBIE IN A MERMIAD TALES EARLY READER,No Author,English,B0973254,5,Kids,978-8171673407
366618,Bosky And The Parcel,No Author,English,B0972973,3,Kids,978-0312577223
294598,"Childrens Illustrated Book of Synonyms, Antonyms, And Homonyms",No Author,English,B0973147,1,Kids,978-1472381941
249391,Dress Reversal,No Author,English,B0973029,0,Kids,978-9386224392
249404,Dude Ranch oï¿½ Death!,No Author,English,B0973543,0,Kids,978-8129141842
341552,EARLY READER BARBIE A FAIRY SECRET,No Author,English,B0973259,3,Kids,978-1472390738
341554,EARLY READER BARBIE SKIPPERS PET HOTEL,No Author,English,B0973255,3,Kids,978-1472381965
341558,EARLY READER NODDY NODDY BUILDS A ROCKET SHIP,No Author,English,B0973866,1,Kids,#N/A
341559,EARLY READER NODDY THE TOY TOWN PARADE,No Author,English,B0973863,1,Kids,978-1474800624
239069,Favourite Stories Large Print For Easy Reading,No Author,English,B0973170,8,Kids,978-1444775815
253654,LARGE PRINT MOONLIGHT MAGIC OF ARABIAN NIGHTS,No Author,English,B0970548,8,Kids,978-8173711466
249413,Mad House,No Author,English,B0973535,1,Kids,978-4550069960
213389,MAGIC TREE HOUSE #31,No Author,English,B0971589,1,Kids,978-4550069960
213250,MAGIC TREE HOUSE #41,No Author,English,B0971926,1,Kids,978-4550069960
269819,Magical Stories,No Author,English,B0973157,4,Kids,978-4550069960
249412,Malled,No Author,English,B0973541,0,Kids,978-1782111252
249388,Monkey Wrench Blues,No Author,English,B0973040,1,Kids,#N/A
341640,"MORE STORIES ABOUT FAMILY, LOVE AND FRIENDSHIP",No Author,English,B0973441,4,Kids,978-0345544940
212247,Our Leaders-   I (New),No Author,English,B0977850,1,Kids,978-0670089840
269817,Princess Stories,No Author,English,B0973155,9,Kids,978-1510106284
249411,Sea you Sea Me,No Author,English,B0973542,0,Kids,978-0143421368
249389,Sleight of Dan,No Author,English,B0973041,0,Kids,978-0143108863
269826,Stories to Share,No Author,English,B0973156,6,Kids,978-0063215009
253527,SWEET DREAM STORIES - 9781445404691,No Author,English,B0973785,14,Kids,#N/A
213366,The Berenstain Bears And The Bad Dream,No Author,English,B0971820,1,Kids,#N/A
213360,The Berenstain Bears And The Bad Habit,No Author,English,B0971819,3,Kids,#N/A
213203,The Berenstain Bears And The Big Question,No Author,English,B0971814,1,Kids,#N/A
213361,The Berenstain Bears And The Bully,No Author,English,B0971821,1,Kids,#N/A
213374,The Berenstain Bears And The Green-Eyed Monster,No Author,English,B0971825,1,Kids,#N/A
213205,The Berenstain Bears And The Missing Honey,No Author,English,B0971824,1,Kids,#N/A
213382,The Berenstain Bears And The Trouble With Friends,No Author,English,B0971815,1,Kids,#N/A
213209,The Berenstain Bears And Too Much Teasing,No Author,English,B0971818,0,Kids,#N/A
213244,The Berenstain Bears Lend A Helping Hand,No Author,English,B0971822,1,Kids,#N/A
249395,The Charmed Bracelet,No Author,English,B0973031,0,Kids,978-8173030543
249401,The Demon of River Heights,No Author,English,B0973042,1,Kids,978-8129106995
249392,The Disoriented Express,No Author,English,B0973545,0,Kids,978-8174829160
249397,The Fake Heir,No Author,English,B0973043,0,Kids,978-0141325491
249398,The Girl Who Wasn't There,No Author,English,B0973039,0,Kids,978-8171673407
249415,The Ocean of Oryria,No Author,English,B0973544,0,Kids,978-0345544940
249409,The Opposite Number,No Author,English,B0973537,0,Kids,978-1472381965
249400,Writ in Stone,No Author,English,B0973038,1,Kids,#N/A
352275,Angels Fall (English),Nora Roberts,English,B0971343,2,Romance,978-1522612322
379455,Best Laid Plans,Nora Roberts,English,B0970622,1,Romance,#N/A
352279,Black Hills (English),Nora Roberts,English,B0973475,2,Romance,978-0515148046
282813,HOMEPORT (REISSUE),Nora Roberts,English,B0971483,3,Romance,979-8172236297
382604,Lessons Learned,Nora Roberts,English,B0970628,1,Romance,978-0263890143
383466,Loving Jack,Nora Roberts,English,B0970625,3,Romance,#N/A
371305,Mind Over Matter,Nora Roberts,English,B0970657,4,Romance,978-1335230850
382603,Snow is Falling,Nora Roberts,English,B0970627,1,Romance,978-0263915556
334145,The Last Boyfriend,Nora Roberts,English,B0971344,2,Romance,978-0749955564
334145,The Last Boyfriend,Nora Roberts,English,B0981503,1,Romance,978-0425273500
303928,The Next Always,Nora Roberts,English,B0973353,2,Romance,978-0425243213
343440,The Perfect Hope,Nora Roberts,English,B0973620,3,Romance,978-1501213861
329506,The Return of Rafe Mackade,Nora Roberts,English,B0970619,1,Romance,978-0263904543
333717,The Witness,Nora Roberts,English,B0973509,4,Romance,#N/A
364538,Face The Fire,Nora Roberts ,English,B0971621,2,Romance,978-0515132878
407362,Black Suits You,Novoneel Chakraborty,English,B01007606,1,Indian writing,#N/A
382314,"Forget Me Not, Stranger",Novoneel Chakraborty,English,B0992979,0,Indian Writing,#N/A
194692,The Teeny Tiny Woman (Step 2),"O'Connor, Jane",English,B0971955,0,Kids,#N/A
420747,Interconnected,Ogyen Trinley Dorje Karmapa,English,B01027292,0,Regional,978-8499885759
344940,Aesop's Fables HB,Om Kitz,English,B0970545,10,Kids,978-1452128450
368676,The Wellness Sense : A Practical Guide to Your Physical and Emotional Health Based on Ayurvedic and Yogic Wisdom,Om Swami,English,B0973468,1,Health & Fitness,#N/A
186677,TALES OF NARADA (520),Onkar Nath Sharma,English,B0972000,2,Kids,978-8129141842
342285,You Were My Crush : Till You Said You Love Me,Orvana Ghai,English,B0971063,2,Indian Writing,978-8192222677
196002,Magic Tree House #13: Vacation Under the Volcano,"Osborne, Mary Pope",English,B0971556,1,Kids,978-0375832208
196182,Magic Tree House #15: Viking Ships at Sunrise,"Osborne, Mary Pope",English,B0971584,0,Kids,978-0385386388
196186,Magic Tree House #19: Tigers at Twilight,"Osborne, Mary Pope",English,B0971586,1,Kids,978-0679890652
196188,Magic Tree House #21: Civil War on Sunday,"Osborne, Mary Pope",English,B0971561,0,Kids,978-0679890676
196189,Magic Tree House #22: Revolutionary War on Wednesday,"Osborne, Mary Pope",English,B0971594,0,Kids,978-0679890683
196192,Magic Tree House #25: Stage Fright on a Summer Night,"Osborne, Mary Pope",English,B0971583,0,Kids,978-0375806117
196194,Magic Tree House #27: Thanksgiving on Thursday,"Osborne, Mary Pope",English,B0971576,0,Kids,978-8949190815
193853,Magic Tree House #3: Mummies in the Morning,"Osborne, Mary Pope",English,B0971585,0,Kids,978-0613646093
196200,Magic Tree House #33: Carnival at Candlelight,"Osborne, Mary Pope",English,B0971562,2,Kids,978-1632456434
196201,Magic Tree House #34: Season of the Sandstorms,"Osborne, Mary Pope",English,B0971597,1,Kids,978-0307245274
196202,Magic Tree House #35: Night of the New Magicians,"Osborne, Mary Pope",English,B0971564,3,Kids,978-0739362747
196204,Magic Tree House #37: Dragon of the Red Dawn,"Osborne, Mary Pope",English,B0971925,2,Kids,978-0739372593
196205,Magic Tree House #38: Monday with a Mad Genius,"Osborne, Mary Pope",English,B0971591,1,Kids,978-0375837302
196206,Magic Tree House #39: Dark Day in the Deep Sea,"Osborne, Mary Pope",English,B0971559,2,Kids,978-1436435468
193854,Magic Tree House #4: Pirates Past Noon,"Osborne, Mary Pope",English,B0971588,2,Kids,978-0679824251
195996,Magic Tree House #7: Sunset of the Sabertooth,"Osborne, Mary Pope",English,B0971587,1,Kids,978-0679863731
195286,Magic Tree House 11: Lions on the Loose,"Osborne, Mary Pope",English,B0971916,1,Kids,978-1862305724
195470,Magic Tree House 12: Icy Escape!,"Osborne, Mary Pope",English,B0971911,2,Kids,978-1862305748
195471,Magic Tree House 13: Racing With Gladiators,"Osborne, Mary Pope",English,B0971909,2,Kids,978-1862309005
195472,Magic Tree House 14: Palace of the Dragon King,"Osborne, Mary Pope",English,B0971907,0,Kids,978-1862309142
195473,Magic Tree House 15: Voyage of the Vikings,"Osborne, Mary Pope",English,B0971914,0,Kids,978-1862309159
195474,Magic Tree House 16: Olympic Challenge!,"Osborne, Mary Pope",English,B0971910,0,Kids,978-1862309166
195476,Magic Tree House 3: Secret of the Pyramid,"Osborne, Mary Pope",English,B0971913,3,Kids,#N/A
195478,Magic Tree House 5: Night of the Ninjas,"Osborne, Mary Pope",English,B0971915,1,Kids,978-0385386326
195479,Magic Tree House 6: Adventure on the Amazon,"Osborne, Mary Pope",English,B0971908,1,Kids,978-1862305670
195480,Magic Tree House 7: Mammoth to the Rescue,"Osborne, Mary Pope",English,B0971923,2,Kids,978-8171673407
195482,Magic Tree House 9: Diving with Dolphins,"Osborne, Mary Pope",English,B0971924,3,Kids,978-1862305731
195483,Magic Tree House: A Wild West Ride,"Osborne, Mary Pope",English,B0971912,2,Kids,978-1862305717
195316,Courage: The Joy of Living Dangerously,Osho,English,B0971653,1,Self Help,978-0312205171
195317,Creativity: Unleashing the ForcesWithi,Osho,English,B0971652,2,Spritual,978-9381626344
195321,Intelligence,Osho,English,B0971654,3,Spritual,#N/A
195320,Intuition: Knowing Beyond Logic,Osho,English,B0971648,3,Spritual,978-0312275679
205884,PHARMACY FOR THE SOUL,Osho,English,B0971650,2,Spritual,#N/A
339454,A House of Night: Betrayed (Book - 2),"P C Cast, Kristin Cast",English,B0971355,1,Teen,978-0312372132
359031,Redeemed: Number 12 in series        (Paperback),P. C. Cast Kristin Cast ,English,B0971352,0,Teen,978-0295741994
381735,"Love, Loss, and What We Ate : A Memoir",Padma Lakshmi,English,B0973316,3,Autobiography,978-0062202611
193283,Eldest,"Paolini, Christopher",English,B0971536,3,Teen,978-0552554107
193294,Eragon,"Paolini, Christopher",English,B0971540,4,Teen,978-0552553209
193084,BRISINGR,"Paolini,Christopher",English,B0971547,0,Teen,978-1780815671
173579,DISNEY : 101 DALMATIANS-9781445422497,Paragon Books,English,B0973148,8,Kids,#N/A
173580,DISNEY : BAMBI-9781445422503,Paragon Books,English,B0973169,6,Kids,#N/A
204420,Toy 2 Story,Paragon Books,English,B0973164,8,Kids,#N/A
363753,"AMELIA BEDELIA, CUB REPORTER (English)        (PACK)",Parish Herman ,English,B0972162,1,Kids,#N/A
197404,Junie B. Jones and a Little Monkey Business,"Park, Barbara",English,B0970412,1,Kids,978-8483040133
197405,Junie B. Jones and Her Big Fat Mouth,"Park, Barbara",English,B0970477,2,Kids,978-0679844075
197406,Junie B. Jones and Some Sneaky Peeky Spying,"Park, Barbara",English,B0970411,0,Kids,978-0679851011
197408,Junie B. Jones and the Mushy Gushy Valentime,"Park, Barbara",English,B0970407,0,Kids,978-0375800399
197409,Junie B. Jones and the Stupid Smelly Bus,"Park, Barbara",English,B0970413,1,Kids,978-0679826422
197410,Junie B. Jones and the Yucky Blucky Fruitcake,"Park, Barbara",English,B0970486,3,Kids,978-8421696408
197411,Junie B. Jones Has a Monster Under Her Bed,"Park, Barbara",English,B0970476,0,Kids,978-0679866978
197412,Junie B. Jones Has a Peep in Her Pocket,"Park, Barbara",English,B0970474,0,Kids,978-8421681794
197413,Junie B. Jones Is,"Park, Barbara",English,B0970410,1,Kids,978-1984849540
193841,Junie B. Jones Loves Handsome Warren,"Park, Barbara",English,B0970495,0,Kids,978-0679866961
193842,Junie B. Jones Smells Something Fishy,"Park, Barbara",English,B0970420,1,Kids,978-0679891307
193844,"Junie B., First Grader: Aloha-ha-ha","Park, Barbara",English,B0970475,0,Kids,978-8421689707
193847,"Junie B., First Grader: Cheater Pants","Park, Barbara",English,B0970409,0,Kids,978-8421685808
193848,"Junie B., First Grader: One-Man Band","Park, Barbara",English,B0970438,1,Kids,978-0375825361
193849,"Junie B., First Grader: Shipwrecked","Park, Barbara",English,B0970417,0,Kids,978-0439797962
193850,"Junie B., First Grader: Toothless Wonder","Park, Barbara",English,B0970487,0,Kids,978-0375822230
365696,SpongeBob and the Winner Is (English),Parragon ,English,B0973507,5,Kids,978-1472349118
196311,Msb : Wet All Over- A Book About The Water Cycle,Pat Relf,English,B0972714,1,Kids,978-1942788294
297565,THE 39 CLUES#05 THE BLACK CIRCLE,Patrick Carman,English,B0971675,6,Pre Teen,978-8173030543
178981,Fun In Devlok: An Identity Card,"Pattanaik, Devdutt",English,B0970675,1,Kids,978-8183225984
178983,Fun In Devlok: Gauri & The Talking Cow,"Pattanaik, Devdutt",English,B0970676,1,Kids,978-0143331704
178982,Fun In Devlok: Indra Finds Happiness,"Pattanaik, Devdutt",English,B0970677,1,Kids,978-0143331681
209876,Fun in Devlok: Kama vs Yama,"Pattanaik, Devdutt",English,B0970678,1,Kids,978-0143331957
209877,Fun in Devlok: Saraswati's Secret River,"Pattanaik, Devdutt",English,B0970616,2,Spritual,978-0143331964
209878,Fun in Devlok: Shiva Plays Dumb Charades,"Pattanaik, Devdutt",English,B0970679,1,Kids,978-0143331698
191638,Jaya : An Illustrated Retelling Of The Mahabharata,"Pattanaik, Devdutt",English,B0971686,7,Spritual,978-0143104254
402520,113 Minutes,"Patterson, James",English,B0998690,0,Fiction,978-1786530417
336346,11th Hour: A Time to Die...,"Patterson, James",English,B0971242,1,Fiction,978-1846057922
360359,14th Deadly Sin,"Patterson, James",English,B0970914,2,Fiction,978-1535278218
193239,7th Heaven,"Patterson, James",English,B0971245,0,Fiction,978-1780480534
373256,Cross Justice,"Patterson, James",English,B0971246,0,Fiction,978-0099594321
337958,Guilty Wives,"Patterson, James",English,B0971237,0,Fiction,#N/A
379543,Private Paris,"Patterson, James",English,B0971204,1,Fiction,978-0099594468
402522,The Verdict,"Patterson, James",English,B0998495,0,Fiction,978-1786530318
360146,"Go Away, Dog (English)        (Paperback)","Paul Meisel  ,  Joan L. Nodset ",English,B0972168,2,Kids,#N/A
363654,The Escape,"Paul Oyer, Michael Mazzeo And Scott Schaefer",English,B0971152,3,Kids,#N/A
360817,The Girl on the Train,Paula Hawkins,English,B0970380,7,Fiction,#N/A
351561,Adultery,Paulo Coelho,English,B0970414,1,Fiction,#N/A
240862,Aleph,Paulo Coelho,English,B0973288,0,Fiction,978-8126434596
366814,Manual of the Warrior of Light,Paulo Coelho,English,B0970382,1,Fiction,#N/A
188235,The Witch Of Portobello,Paulo Coelho,English,B0970333,2,Fiction,#N/A
372535,The Zahir,Paulo Coelho,English,B0970348,0,Fiction,#N/A
188096,THE LAST LECTURE,"Pausch, Randy  And Zaslow, Jeffrey",English,B0971356,0,Autobiography,978-1690407317
193411,The Power Of Positive Thinking,"Peale, Norman Vincent",English,B0970353,4,Self Help,978-9390900664
194093,The Road Less Travelled,"Peck, M. Scott",English,B0971234,1,Travel,978-0712670760
284125,Christmas Carol,Pedler Caroline,English,B0973864,0,Kids,978-8179921623
284127,Twelve Days of Christmas,Pedler Caroline,English,B0973862,1,Kids,978-1445404141
383969,5 In 1 Pegasus Bedtime Stories,Pegasus,English,B0973407,2,Kids,#N/A
366589,A HELPING HAND AT MEALTIMES (English)        (Paperback),Pegasus,English,B0971400,2,Kids,#N/A
383976,An Earthquake In The Forest,Pegasus,English,B0973445,1,Kids,978-9386392961
366591,BE BRAVE (English)        (Paperback),Pegasus,English,B0971410,1,Kids,978-8131908808
366563,BE CHEERFUL,Pegasus,English,B0971402,0,Kids,978-8131908785
366583,BE PEACEFUL (English)        (Paperback),Pegasus,English,B0971398,2,Kids,978-8131908792
383970,Christmas Eve (Easy Phonics),Pegasus,English,B0973552,0,Kids,#N/A
366585,CONSEQUENCES (English)        (Paperback),Pegasus,English,B0971370,0,KIds,978-8131908846
366590,COUNT YOUR BLESSINGS (English)        (Paperback),Pegasus,English,B0971404,0,Kids,978-8131908815
383971,Day Out with Friends (Easy Phonics),Pegasus,English,B0973549,0,Kids,978-1509829460
383978,Dreamy Sue and Other Stories,Pegasus,English,B0973446,2,Kids,#N/A
